id,deviceManufacturer,deviceModel,deviceSerialNumber,deviceCategory,deviceEntryDate,country
ITA-115987,Trusted DC,unknown,VMWARE-42 22 13 E7 A6 D0 86 66-11 88 02 97 A2 79 99 AE,SERVER,2020-03-22,GB
ITA-115988,Trusted DC,unknown,VMWARE-42 22 32 B4 CE C1 C0 BF-0D 3F 9A 39 2A D8 11 0A,SERVER,2020-03-22,GB
ITA-115990,Trusted DC,unknown,VMWARE-42 22 D8 B6 70 17 9F 42-C3 A7 A6 64 04 58 DC 6E,SERVER,2020-03-22,GB
ITA-115989,Trusted DC,unknown,VMWARE-42 22 A1 4D 38 BF E6 FA-EF BA 52 EA 4B 5A 73 17,SERVER,2020-03-22,GB
ITA-115991,Trusted DC,unknown,unknown,SERVER,2020-03-22,GB
ITA-115992,F5,BIG-IP i2600,F5-MFYJ-IHOJ,SERVER,2020-03-22,GB
ITA-115993,F5,BIG-IP i2600,F5-ENSG-VLDL,SERVER,2020-03-22,GB
ITA-115994,Trusted DC,unknown,VMWARE-42 22 1D B3 88 27 29 09-E6 43 B1 1B 0A CB 7B C1,SERVER,2020-03-22,GB
ITA-115995,Trusted DC,unknown,VMWARE-42 22 BC 16 8E CC 64 6D-36 07 33 C9 C0 E4 FE E7,SERVER,2020-03-22,GB
ITA-115996,Trusted DC,unknown,VMWARE-42 22 98 FD EB CA F5 FC-32 6F 46 E0 45 16 31 7A,SERVER,2020-03-22,GB
ITA-115997,Trusted DC,unknown,VMWARE-42 22 C6 D2 39 5E A0 86-79 E0 E5 A1 1E 99 67 AE,SERVER,2020-03-22,GB
ITA-115998,F5,BIG-IP i2600,F5-FRTK-JOUG,SERVER,2020-03-22,GB
ITA-115999,F5,BIG-IP i2600,F5-ZLWV-AUHF,SERVER,2020-03-22,GB
ITA-116000,Trusted DC,unknown,VMWARE-42 22 6B FF A6 E9 19 9D-41 0B 9A F9 D3 81 EB BF,SERVER,2020-03-22,GB
ITA-116001,Trusted DC,unknown,VMWARE-42 22 01 06 7F A0 9F 95-4A 36 D2 04 B8 DB E8 04,SERVER,2020-03-22,GB
ITA-116002,F5,BIG-IP i2600,F5-BPCC-XCAM,SERVER,2020-03-22,GB
ITA-98220,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98221,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98222,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98223,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98224,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98225,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98226,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98227,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98228,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-115151,Local DC,unknown,unknown,SERVER,2020-03-22,IT
ITA-116003,Trusted DC,unknown,VMWARE-42 20 C2 83 D2 C4 8C 48-4C 24 C6 8A F0 21 E7 11,SERVER,2020-03-22,GB
ITA-116004,Trusted DC,unknown,VMWARE-42 20 FC 58 68 20 D8 74-5A 85 35 4C 6A B4 48 E7,SERVER,2020-03-22,GB
ITA-116005,Trusted DC,unknown,VMWARE-42 20 4D FD 5D D8 97 7A-31 7D B9 34 BD 20 24 B0,SERVER,2020-03-22,GB
ITA-116006,Trusted DC,unknown,VMWARE-42 20 36 FF EF C1 83 F3-26 0D BA FF D3 96 EA 23,SERVER,2020-03-22,GB
ITA-116007,Trusted DC,unknown,VMWARE-42 20 1B A0 EC CE 89 1A-B3 20 39 B2 CB 5C D3 E2,SERVER,2020-03-22,GB
ITA-116008,Trusted DC,unknown,VMWARE-42 20 05 3F D5 D5 7D 1D-A4 4F 1B 89 41 A1 11 47,SERVER,2020-03-22,GB
ITA-116009,Trusted DC,unknown,VMWARE-42 20 61 18 F6 3A C7 4B-21 2C 95 34 09 43 67 9A,SERVER,2020-03-22,GB
ITA-116010,Trusted DC,unknown,VMWARE-42 20 64 70 1B E3 0F D6-09 06 F8 57 6C B5 DA 04,SERVER,2020-03-22,GB
ITA-98229,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-116011,Trusted DC,unknown,VMWARE-42 22 12 88 5F 28 B9 90-2E BF 06 72 A6 C2 95 DC,SERVER,2020-03-22,GB
ITA-116012,Trusted DC,unknown,VMWARE-42 20 4C 11 51 92 B5 A5-D4 22 7F D7 61 D7 05 76,SERVER,2020-03-22,GB
ITA-116013,Trusted DC,unknown,VMWARE-42 22 47 01 E1 0A 14 F1-6F C4 76 9E 2E A8 2C 0A,SERVER,2020-03-22,GB
ITA-116014,Trusted DC,unknown,VMWARE-42 20 25 03 2D 83 5B C7-CA 22 CC 36 3B 83 91 8D,SERVER,2020-03-22,GB
ITA-116015,Trusted DC,unknown,VMWARE-42 1A B1 80 14 83 3D A2-04 51 05 AC E2 51 BE AF,SERVER,2020-03-22,GB
ITA-116016,Trusted DC,unknown,VMWARE-42 20 F1 08 BC 1A FD 00-08 CD 7F 18 92 A6 49 0B,SERVER,2020-03-22,GB
ITA-116017,Trusted DC,unknown,VMWARE-42 20 06 BC B3 1F A8 A8-7A 33 F9 3F 6A 30 91 C5,SERVER,2020-03-22,GB
ITA-116018,Trusted DC,unknown,VMWARE-42 20 E1 2C 9E 17 76 EC-93 9A 0F FF 87 E1 B2 B2,SERVER,2020-03-22,GB
ITA-116019,Trusted DC,unknown,VMWARE-42 20 CF B1 50 77 B3 27-51 84 D1 CA 9D DD D1 E1,SERVER,2020-03-22,GB
ITA-116020,Trusted DC,unknown,VMWARE-56 4D 64 36 DE 3F 48 10-CA CB 2B AA DC 84 1A E2,SERVER,2020-03-22,GB
ITA-116021,Trusted DC,unknown,VMWARE-42 20 64 5F EC 19 4A E2-1F B3 F5 D6 39 41 49 BD,SERVER,2020-03-22,GB
ITA-116022,Trusted DC,unknown,VMWARE-42 20 E3 16 2D 9B E9 C4-92 5F F9 65 5F 13 C3 F1,SERVER,2020-03-22,GB
ITA-116023,Trusted DC,unknown,VMWARE-56 4D F8 BA C2 AF B9 F0-19 BA 3B 32 DE 20 C4 BC,SERVER,2020-03-22,GB
ITA-116024,Trusted DC,unknown,VMWARE-42 20 C5 2F D8 12 47 D9-8B 4E B3 6F 0A 86 DC 56,SERVER,2020-03-22,GB
ITA-116025,Trusted DC,unknown,VMWARE-42 20 49 17 2E 47 38 26-24 70 8C FF 37 E4 A2 B3,SERVER,2020-03-22,GB
ITA-76790,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BR
ITA-76791,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BR
ITA-90243,Dell,2161DS-2,unknown,SWITCH,2022-02-22,RO
ITA-90244,Dell,2162DS,unknown,SWITCH,2022-02-22,RO
ITA-98230,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98231,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98232,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98233,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-98234,ITS Integra,unknown,unknown,SERVER,2015-03-22,FR
ITA-116979,Redbox,unknown,unknown,SERVER,2020-03-22,GB
ITA-98235,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-116026,Trusted DC,unknown,unknown,SERVER,2020-03-22,GB
ITA-76792,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BR
ITA-116027,Trusted DC,unknown,VMWARE-42 22 F9 7A 74 65 EE 48-C8 95 3B DF 9C DA 5F AD,SERVER,2020-03-22,GB
ITA-116029,Trusted DC,unknown,VMWARE-42 1A 6F 43 37 DA C3 EE-63 9F 9F 55 54 38 EF A0,SERVER,2020-03-22,GB
ITA-98237,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98236,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98238,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98239,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98240,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98241,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98242,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98243,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98244,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98245,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98246,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98247,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98248,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-116028,Trusted DC,unknown,unknown,SERVER,2020-03-22,GB
ITA-116030,Trusted DC,unknown,unknown,SERVER,2020-03-22,GB
ITA-116031,Trusted DC,unknown,VMWARE-42 20 47 91 07 C1 0B 97-F3 A6 9C 91 05 97 05 6C,SERVER,2020-03-22,GB
ITA-98249,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98251,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-98250,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-222532,unknown,VMware Virtual Platform,unknown,SERVER,2012-12-22,DE
ITA-209040,VMware,Virtual Machine,VMware-42 25 a3 70 fd 38 97 31-30 dc 84 47 c7 b9 07 a3,SERVER,2017-10-22,DE
ITA-222533,unknown,VMware Virtual Platform,unknown,SERVER,2012-12-22,DE
ITA-209041,VMware,Virtual Machine,VMware-42 25 21 75 ff fe 2f 41-53 f7 f4 b6 d2 86 6d 6c,SERVER,2017-10-22,DE
ITA-209042,Fujitsu,PRIMERGY RX2540 M4,YM6D004236,SERVER,2030-05-16,DE
ITA-209043,Fujitsu,PRIMERGY RX2540 M4,YM6D004237,SERVER,2030-05-16,DE
ITA-209044,Fujitsu,PRIMERGY RX2540 M4,YM6D002704,SERVER,2023-05-16,DE
ITA-209045,Fujitsu,PRIMERGY RX2540 M4,YM6D002706,SERVER,2023-05-16,DE
ITA-209046,Fujitsu,PRIMERGY RX2540 M4,YM6D002705,SERVER,2023-05-16,DE
ITA-209047,IBM,FlashSystem 900,unknown,SERVER,2018-05-17,DE
ITA-208964,IBM,FlashSystem 900,unknown,SERVER,2022-05-17,DE
ITA-208981,Quantum,Scalar i500,A0C0109012,SERVER,2001-05-20,DE
ITA-222534,unknown,VMware Virtual Platform,unknown,SERVER,2012-12-22,DE
ITA-209049,VMware,Virtual Machine,VMware-56 4d bd 59 51 0b c4 2d-94 36 5f 92 4d 60 be ba,SERVER,2017-10-22,DE
ITA-208965,Dell,Unity 500F,unknown,SERVER,2022-05-17,DE
ITA-208966,IBM,FlashSystem 9200,unknown,SERVER,2001-01-21,DE
ITA-209050,Fujitsu,PRIMERGY RX2540 M6,EWAA009022,SERVER,2023-03-22,DE
ITA-209051,Fujitsu,PRIMERGY RX2540 M6,EWAA009021,SERVER,2023-03-22,DE
ITA-209052,Fujitsu,PRIMERGY RX2540 M4,YM6D010644,SERVER,2018-06-17,DE
ITA-209053,Fujitsu,PRIMERGY RX2540 M4,YM6D010643,SERVER,2018-06-17,DE
ITA-208967,IBM,SAN Volume Controller,unknown,SERVER,2001-08-21,DE
ITA-208968,EMC,DD6300,CKM00182901156,SERVER,2026-10-17,DE
ITA-209054,Fujitsu,PRIMERGY RX2540 M4,YM6D002710,SERVER,2023-05-16,DE
ITA-209055,Dell,PowerEdge R440,6C39J13,SERVER,2020-01-19,DE
ITA-208969,IBM,Storwize V5000,unknown,SERVER,2022-05-17,DE
ITA-208970,IBM,Storwize V5000,unknown,SERVER,2001-05-19,DE
ITA-209057,Fujitsu,PRIMERGY RX2540 M4,YM6D004235,SERVER,2015-02-17,DE
ITA-209058,Fujitsu,PRIMERGY RX2540 M4,YM6D002709,SERVER,2023-05-16,DE
ITA-209059,Fujitsu,PRIMERGY RX2540 M4,YM6D002707,SERVER,2023-05-16,DE
ITA-209061,Fujitsu,PRIMERGY RX2540 M4,YM6D002708,SERVER,2023-05-16,DE
ITA-208971,IBM,FlashSystem 900,unknown,SERVER,2018-05-17,DE
ITA-208972,IBM,FlashSystem 900,unknown,SERVER,2018-05-17,DE
ITA-208973,IBM,FlashSystem 900,unknown,SERVER,2022-05-17,DE
ITA-209060,IBM,unknown,unknown,SERVER,2010-01-21,DE
ITA-208974,IBM,SAN Volume Controller,unknown,SERVER,2002-09-21,DE
ITA-208975,Dell,Unity 500F,unknown,SERVER,2022-05-17,DE
ITA-208983,Socomec,MOD3GP-SY-120K,unknown,SERVER,2017-05-17,DE
ITA-209062,Fujitsu,PRIMERGY RX2540 M6,EWAA009020,SERVER,2023-03-22,DE
ITA-209063,Fujitsu,PRIMERGY RX2540 M6,EWAA009019,SERVER,2023-03-22,DE
ITA-209064,Fujitsu,PRIMERGY RX2540 M4,YM6D010646,SERVER,2018-06-17,DE
ITA-209065,Fujitsu,PRIMERGY RX2540 M4,YM6D010645,SERVER,2018-06-17,DE
ITA-78979,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,IT
ITA-115152,IBM,S922,S/N: 78277E0,SERVER,2020-03-22,IT
ITA-115153,IBM,S922,S/N: 78277F0,SERVER,2020-03-22,IT
ITA-76794,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,AT
ITA-141005,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-76795,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,AT
ITA-141006,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-141007,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-76797,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,AT
ITA-141008,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-76798,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,AT
ITA-141009,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-76799,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,AT
ITA-141010,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-76800,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,AT
ITA-141011,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-130676,Local DC,unknown,unknown,SERVER,2031-03-22,AT
ITA-228151,VMware,VMware Virtual Platform,unknown,SERVER,2026-01-23,AT
ITA-76801,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,AT
ITA-141012,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,AT
ITA-130677,Local DC,PowerEdge R340,H0K6G33,SERVER,2031-03-22,AT
ITA-130678,Local DC,PowerEdge R420,9Z5QV42,SERVER,2031-03-22,AT
ITA-92658,Dell,Power edge M 630 Blad Server,4MT0VG2,SERVER,2030-11-15,IN
ITA-76804,Microsoft,Virtual Machine,unknown,SERVER,2001-02-22,PL
ITA-76805,Microsoft,Virtual Machine,unknown,SERVER,2001-02-22,PL
ITA-76806,Microsoft,Virtual Machine,unknown,SERVER,2001-02-22,PL
ITA-97677,QNAP,TS-863U-RP,Q215I15530,SERVER,2031-07-21,PL
ITA-97678,QNAP,TS-463U-RP,Q18CI12883,SERVER,2013-06-18,PL
ITA-97681,Dell,PowerEdge R620,405TMW1,SERVER,2031-12-11,PL
ITA-97682,Dell,PowerEdge R620,JBXTV22,SERVER,2016-09-13,PL
ITA-76810,Dell,PowerEdge R630,2ZMX742,SERVER,2008-01-14,RO
ITA-76811,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,RO
ITA-76812,VMware,VMware7| 1,1,SERVER,2001-02-22,SK
ITA-141015,VMware,VMware Virtual Platform,unknown,SERVER,2012-07-22,SK
ITA-76813,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,SK
ITA-76814,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,SK
ITA-76815,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,SK
ITA-76816,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,SK
ITA-98252,OVH,unknown,unknown,SERVER,2015-03-22,FR
ITA-76817,VMware,VMware Virtual Platform,VMware-42 2c 8e fd c3 49 ed 04-2b 56 46 4f f0 9b 9a 40,SERVER,2001-02-22,CZ
ITA-76819,VMware,VMware Virtual Platform,VMware-42 2c 14 01 7c 1a 07 96-79 da c4 5c a2 e2 63 74,SERVER,2001-02-22,CZ
ITA-76821,VMware,VMware Virtual Platform,VMware-42 2c 7b 01 6b 39 ab 61-64 63 3b 85 48 7f 29 26,SERVER,2001-02-22,CZ
ITA-76823,VMware,VMware Virtual Platform,VMware-42 31 94 64 ca 4c 2e 25-77 a5 8e 34 c4 54 21 02,SERVER,2001-02-22,CZ
ITA-76827,VMware,VMware Virtual Platform,VMware-42 2c 41 39 79 57 76 ff-a1 ae 20 43 80 c5 2c 07,SERVER,2001-02-22,CZ
ITA-202922,unknown,unknown,unknown,SERVER,2014-09-22,CZ
ITA-76828,VMware,VMware Virtual Platform,VMware-56 4d 78 90 b3 0a 2c d4-ed 50 47 d7 ee 5e 43 c7,SERVER,2001-02-22,CZ
ITA-76829,VMware,VMware Virtual Platform,VMware-42 2c 12 07 ac 99 14 c5-4d 95 c7 9c 2a b3 f3 73,SERVER,2001-02-22,CZ
ITA-97746,Local DC,unknown,unknown,SERVER,2015-03-22,FI
ITA-76834,Lenovo,7,unknown,SERVER,2001-02-22,AE
ITA-195477,On premise,unknown,unknown,SERVER,2006-09-22,AE
ITA-76835,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141016,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76836,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141017,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76837,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141018,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76838,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141019,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76839,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141020,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-217971,Dell,PowerEdge R320,unknown,SERVER,2022-11-22,BE
ITA-76840,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141021,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76841,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141022,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76842,VMware,VMware7.1,unknown,SERVER,2001-02-22,BE
ITA-76843,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141023,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76844,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141024,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
"ITA-202933,""VMware, Inc."",unknown,unknown,SERVER,2014-09-22,BE"
ITA-76845,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141025,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-96864,HP,HP EliteDesk 800 G1 DM,CZC4332X45,SERVER,2016-08-13,BE
ITA-96865,Dell,OptiPlex 3060,52PD8R2,SERVER,2026-08-17,BE
ITA-96861,Avaya,unknown,unknown,SERVER,2013-03-22,BE
ITA-96862,Avaya,unknown,unknown,SERVER,2013-03-22,BE
ITA-76848,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141026,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76849,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141027,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76851,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141028,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76852,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141029,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76853,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141030,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-96867,Dell,PowerEdge R740xd,705N2T2,SERVER,2017-12-17,BE
ITA-96868,Dell,PowerEdge R740xd,705P2T2,SERVER,2017-12-17,BE
ITA-96869,Dell,PowerEdge R740xd,705Q2T2,SERVER,2017-12-17,BE
ITA-96870,Dell,PowerEdge R740xd,705R2T2,SERVER,2017-12-17,BE
ITA-76854,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141031,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76855,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141032,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76856,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141033,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-96857,NetApp,AFF-A220,651845000115 / 651845000116,SERVER,2030-01-18,BE
ITA-96858,NetApp,E2812,792105001132,SERVER,2001-10-20,BE
ITA-76858,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141034,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-96872,Dell,PowerEdge R440,1P4VF33,SERVER,2023-03-19,BE
ITA-76860,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141035,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76861,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141036,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76862,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141037,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-96863,Ingate,unknown,unknown,SERVER,2013-03-22,BE
ITA-76863,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141038,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-96873,Dell,OptiPlex 3060,JBH5XH2,SERVER,2013-08-17,BE
ITA-76867,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,BE
ITA-141039,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76869,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141040,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76870,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141041,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-96874,Dell,PowerEdge R720xd,C3BR5Y1,SERVER,2025-06-12,BE
ITA-141042,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76871,VMware,VMware7| 1,1,SERVER,2001-02-22,BE
ITA-141043,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,BE
ITA-76873,Dell,PowerEdge R350,GJTBZM3,SERVER,2001-02-22,BG
ITA-76875,Dell,PowerEdge R350,FJTBZM3,SERVER,2001-02-22,BG
ITA-76874,Dell,PowerEdge R440,JT25G33,SERVER,2001-02-22,BG
ITA-203097,Dell,poweredge R230,N/A,SERVER,2015-09-22,BG
ITA-195478,On premise,unknown,unknown,SERVER,2006-09-22,BG
ITA-195479,On premise,unknown,unknown,SERVER,2006-09-22,BR
ITA-76878,Microsoft,Virtual Machine,unknown,SERVER,2001-02-22,LT
ITA-76876,Microsoft,Virtual Machine,unknown,SERVER,2001-02-22,LT
ITA-195312,Microsoft,Virtual Machine,unknown,SERVER,2005-09-22,LT
ITA-202924,On premise,unknown,unknown,SERVER,2014-09-22,CZ
ITA-195480,On premise,unknown,unknown,SERVER,2006-09-22,CZ
ITA-76894,VMware,VMware Virtual Platform,VMware-42 2c 6e 59 b4 57 2e 7e-ff e0 50 4d a9 b9 08 72,SERVER,2001-02-22,CZ
ITA-76895,VMware,VMware Virtual Platform,VMware-42 2c 98 90 05 80 e5 1b-db 77 28 40 6c 65 68 26,SERVER,2001-02-22,CZ
ITA-76896,VMware,VMware Virtual Platform,VMware-42 2c 0f 99 e6 d2 9a 55-0c 27 b0 b3 64 0e ed be,SERVER,2001-02-22,CZ
ITA-76897,VMware,VMware Virtual Platform,VMware-42 2c 86 61 cb b6 75 5d-6b 02 5a 2b 25 c9 44 07,SERVER,2001-02-22,CZ
ITA-76898,VMware,VMware Virtual Platform,VMware-42 2c 90 e0 88 5f 5a 8f-45 72 7a f2 05 a3 37 f9,SERVER,2001-02-22,CZ
ITA-76899,VMware,VMware Virtual Platform,VMware-42 2c 80 89 1a bf 8b 4a-47 d0 c9 a7 60 66 41 ef,SERVER,2001-02-22,CZ
ITA-76900,VMware,VMware Virtual Platform,VMware-42 2c e0 89 06 37 17 9e-c8 52 de e4 b8 eb 71 4c,SERVER,2001-02-22,CZ
ITA-76903,VMware,VMware Virtual Platform,VMware-42 2c 51 4c 2e 87 77 10-1b 87 8e 70 9b 18 68 a5,SERVER,2001-02-22,CZ
ITA-76904,VMware,VMware Virtual Platform,VMware-42 2c 42 d2 07 70 65 e5-d4 c5 4f 44 29 4d 65 0a,SERVER,2001-02-22,CZ
ITA-76906,VMware,VMware Virtual Platform,VMware-42 2c 69 d3 ae e9 c1 a6-51 02 a9 44 b3 17 f3 a7,SERVER,2001-02-22,CZ
ITA-76905,VMware,VMware Virtual Platform,VMware-42 2c 33 02 de 81 19 8c-60 75 56 ba 91 22 20 3a,SERVER,2001-02-22,CZ
ITA-76907,VMware,VMware Virtual Platform,VMware-42 2c a8 d6 75 a4 14 7e-d6 3e f6 be bd a6 62 f4,SERVER,2001-02-22,CZ
ITA-195481,On premise,unknown,unknown,SERVER,2006-09-22,DE
ITA-195482,On premise,unknown,unknown,SERVER,2006-09-22,DE
ITA-76911,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,DE
ITA-141044,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-76912,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,DE
ITA-141045,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-130666,VMware,VMware Virtual Platform,unknown,SERVER,2031-03-22,DE
ITA-130667,Dell,PowerEdge R640,4GGSGY2,SERVER,2031-03-22,DE
ITA-130668,Dell,PowerEdge R640,5GGSGY2,SERVER,2031-03-22,DE
ITA-76915,VMware,VMware Virtual Platform,unknown,SERVER,2001-02-22,DE
ITA-141046,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-76916,VMware,VMware7| 1,1,SERVER,2001-02-22,DE
ITA-141047,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-76917,VMware,VMware7| 1,1,SERVER,2001-02-22,DE
ITA-141048,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-195483,On premise,unknown,unknown,SERVER,2006-09-22,DE
ITA-141049,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-76918,VMware,VMware7| 1,1,SERVER,2001-02-22,DE
ITA-141050,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-76919,VMware,VMware7| 1,1,SERVER,2001-02-22,DE
ITA-141051,unknown,VMware Virtual Platform,unknown,SERVER,2012-07-22,DE
ITA-76920,VMware,VMware7| 1,1,SERVER,2001-02-22,DE
